Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL ENGATIVA,TERPEL,CALLE 62 No. 97 - 10,GASOLINA EXTRA OXIGENADA,16290,A,CALLE 62 No. 97 - 10,"CALLE 62 No. 97 - 10, Bogota  d.c., Colombia","(4.64605, -74.05855)",4.64605,-74.05855
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL ENGATIVA,TERPEL,CALLE 62 No. 97 - 10,GASOLINA CORRIENTE OXIGENADA,9080,A,CALLE 62 No. 97 - 10,"CALLE 62 No. 97 - 10, Bogota  d.c., Colombia","(4.64605, -74.05855)",4.64605,-74.05855
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL ENGATIVA,TERPEL,CALLE 62 No. 97 - 10,BIODIESEL EXTRA,8790,A,CALLE 62 No. 97 - 10,"CALLE 62 No. 97 - 10, Bogota  d.c., Colombia","(4.64605, -74.05855)",4.64605,-74.05855
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CRUZ ROJA,TERPEL,AVENIDA CARRERA 68 No. 68B-31,GASOLINA CORRIENTE OXIGENADA,8990,A,AVENIDA CARRERA 68 No. 68B-31,"AVENIDA CARRERA 68 No. 68B-31, Bogota  d.c., Colombia","(4.5261, -74.11866)",4.5261,-74.11866
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CRUZ ROJA,TERPEL,AVENIDA CARRERA 68 No. 68B-31,BIODIESEL EXTRA,8810,A,AVENIDA CARRERA 68 No. 68B-31,"AVENIDA CARRERA 68 No. 68B-31, Bogota  d.c., Colombia","(4.5261, -74.11866)",4.5261,-74.11866
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CRUZ ROJA,TERPEL,AVENIDA CARRERA 68 No. 68B-31,GASOLINA EXTRA OXIGENADA,16330,A,AVENIDA CARRERA 68 No. 68B-31,"AVENIDA CARRERA 68 No. 68B-31, Bogota  d.c., Colombia","(4.5261, -74.11866)",4.5261,-74.11866
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL COMPOSTELA,TERPEL,CARRERA 72 No.  152-30,GASOLINA CORRIENTE OXIGENADA,8769,A,CARRERA 72 No.  152-30,"CARRERA 72 No.  152-30, Bogota  d.c., Colombia","(4.74305, -74.06489)",4.74305,-74.06489
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL COMPOSTELA,TERPEL,CARRERA 72 No.  152-30,BIODIESEL EXTRA,8649,A,CARRERA 72 No.  152-30,"CARRERA 72 No.  152-30, Bogota  d.c., Colombia","(4.74305, -74.06489)",4.74305,-74.06489
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL COMPOSTELA,TERPEL,CARRERA 72 No.  152-30,GASOLINA EXTRA OXIGENADA,15959,A,CARRERA 72 No.  152-30,"CARRERA 72 No.  152-30, Bogota  d.c., Colombia","(4.74305, -74.06489)",4.74305,-74.06489
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL PASEO DE LA 15,TERPEL,AVENIDA 15 No.  103-71,GASOLINA CORRIENTE OXIGENADA,9090,A,AVENIDA 15 No.  103-71,"AVENIDA 15 No.  103-71, Bogota  d.c., Colombia","(4.6887, -74.04718)",4.6887,-74.04718
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL PASEO DE LA 15,TERPEL,AVENIDA 15 No.  103-71,BIODIESEL EXTRA,8730,A,AVENIDA 15 No.  103-71,"AVENIDA 15 No.  103-71, Bogota  d.c., Colombia","(4.6887, -74.04718)",4.6887,-74.04718
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL PASEO DE LA 15,TERPEL,AVENIDA 15 No.  103-71,GASOLINA EXTRA OXIGENADA,16080,A,AVENIDA 15 No.  103-71,"AVENIDA 15 No.  103-71, Bogota  d.c., Colombia","(4.6887, -74.04718)",4.6887,-74.04718
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LAS VEGAS,TERPEL,CARRERA 51 No. 58D-17 SUR,GASOLINA EXTRA OXIGENADA,16080,A,CARRERA 51 No. 58D-17 SUR,"CARRERA 51 No. 58D-17 SUR, Bogota  d.c., Colombia","(4.58084, -74.15452)",4.58084,-74.15452
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LAS VEGAS,TERPEL,CARRERA 51 No. 58D-17 SUR,GASOLINA CORRIENTE OXIGENADA,8720,A,CARRERA 51 No. 58D-17 SUR,"CARRERA 51 No. 58D-17 SUR, Bogota  d.c., Colombia","(4.58084, -74.15452)",4.58084,-74.15452
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LAS VEGAS,TERPEL,CARRERA 51 No. 58D-17 SUR,BIODIESEL EXTRA,8590,A,CARRERA 51 No. 58D-17 SUR,"CARRERA 51 No. 58D-17 SUR, Bogota  d.c., Colombia","(4.58084, -74.15452)",4.58084,-74.15452
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EXITO FONTIBON,MOBIL,DIAGONAL 16 No. 104 - 51,BIODIESEL EXTRA,8990,A,DIAGONAL 16 No. 104 - 51,"DIAGONAL 16 No. 104 - 51, Bogota  d.c., Colombia","(4.6638, -74.14097)",4.6638,-74.14097
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EXITO FONTIBON,MOBIL,DIAGONAL 16 No. 104 - 51,GASOLINA CORRIENTE OXIGENADA,9200,A,DIAGONAL 16 No. 104 - 51,"DIAGONAL 16 No. 104 - 51, Bogota  d.c., Colombia","(4.6638, -74.14097)",4.6638,-74.14097
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MARIA PAZ,BIOMAX,AVENIDA CIUDAD DE CALI No. 33-14 SUR,GASOLINA CORRIENTE OXIGENADA,9129,A,AVENIDA CIUDAD DE CALI No. 33-14 SUR,"AVENIDA CIUDAD DE CALI No. 33-14 SUR, Bogota  d.c., Colombia","(4.63678, -74.16027)",4.63678,-74.16027
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MARIA PAZ,BIOMAX,AVENIDA CIUDAD DE CALI No. 33-14 SUR,BIODIESEL EXTRA,8999,A,AVENIDA CIUDAD DE CALI No. 33-14 SUR,"AVENIDA CIUDAD DE CALI No. 33-14 SUR, Bogota  d.c., Colombia","(4.63678, -74.16027)",4.63678,-74.16027
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EXITO CALLE 80,MOBIL,Cra 59 A No. 79-30,GASOLINA EXTRA OXIGENADA,16650,A,Cra 59 A No. 79-30,"Cra 59 A No. 79-30, Bogota  d.c., Colombia","(4.63458, -74.14844)",4.63458,-74.14844
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EXITO CALLE 80,MOBIL,Cra 59 A No. 79-30,GASOLINA CORRIENTE OXIGENADA,9140,A,Cra 59 A No. 79-30,"Cra 59 A No. 79-30, Bogota  d.c., Colombia","(4.63458, -74.14844)",4.63458,-74.14844
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EXITO NORTE,MOBIL,CALLE 175 No. 22-13,GASOLINA CORRIENTE OXIGENADA,9170,A,CALLE 175 No. 22-13,"CALLE 175 No. 22-13, Bogota  d.c., Colombia","(4.75561, -74.04491)",4.75561,-74.04491
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EXITO NORTE,MOBIL,CALLE 175 No. 22-13,BIODIESEL EXTRA,9000,A,CALLE 175 No. 22-13,"CALLE 175 No. 22-13, Bogota  d.c., Colombia","(4.75561, -74.04491)",4.75561,-74.04491
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EXITO NORTE,MOBIL,CALLE 175 No. 22-13,GASOLINA EXTRA OXIGENADA,16260,A,CALLE 175 No. 22-13,"CALLE 175 No. 22-13, Bogota  d.c., Colombia","(4.75561, -74.04491)",4.75561,-74.04491
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LAS PALMAS,TERPEL,CARRERA 68 No. 17-65,GASOLINA CORRIENTE OXIGENADA,8760,A,CARRERA 68 No. 17-65,"CARRERA 68 No. 17-65, Bogota  d.c., Colombia","(4.61481, -74.12884)",4.61481,-74.12884
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LAS PALMAS,TERPEL,CARRERA 68 No. 17-65,BIODIESEL EXTRA,8690,A,CARRERA 68 No. 17-65,"CARRERA 68 No. 17-65, Bogota  d.c., Colombia","(4.61481, -74.12884)",4.61481,-74.12884
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRIMERA DE MAYO,TERPEL,TRANSVERSAL 72 No. 35-09 SUR,BIODIESEL EXTRA,8750,A,TRANSVERSAL 72 No. 35-09 SUR,"TRANSVERSAL 72 No. 35-09 SUR, Bogota  d.c., Colombia","(4.5649, -74.16371)",4.5649,-74.16371
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRIMERA DE MAYO,TERPEL,TRANSVERSAL 72 No. 35-09 SUR,GASOLINA CORRIENTE OXIGENADA,8970,A,TRANSVERSAL 72 No. 35-09 SUR,"TRANSVERSAL 72 No. 35-09 SUR, Bogota  d.c., Colombia","(4.5649, -74.16371)",4.5649,-74.16371
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO PRIMERA DE MAYO,TERPEL,TRANSVERSAL 72 No. 35-09 SUR,GASOLINA EXTRA OXIGENADA,16190,A,TRANSVERSAL 72 No. 35-09 SUR,"TRANSVERSAL 72 No. 35-09 SUR, Bogota  d.c., Colombia","(4.5649, -74.16371)",4.5649,-74.16371
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMERCIAL AVANADE S.A.S.,PETROMIL,CARRERA 86 BIS No. 45-57 SUR,BIODIESEL EXTRA,8022,A,CARRERA 86 BIS No. 45-57 SUR,"CARRERA 86 BIS No. 45-57 SUR, Bogota  d.c., Colombia","(4.62139, -74.18436)",4.62139,-74.18436
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEJARITO,MOBIL,CALLE 64 No. 113C-30,GASOLINA CORRIENTE OXIGENADA,9367,A,CALLE 64 No. 113C-30,"CALLE 64 No. 113C-30, Bogota  d.c., Colombia","(4.70996, -74.13917)",4.70996,-74.13917
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TEJARITO,MOBIL,CALLE 64 No. 113C-30,BIODIESEL EXTRA,9148,A,CALLE 64 No. 113C-30,"CALLE 64 No. 113C-30, Bogota  d.c., Colombia","(4.70996, -74.13917)",4.70996,-74.13917
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MILENIUM GAS KENNEDY,TEXACO,AVENIDA CALLE 43 SUR No. 78P - 17,GASOLINA EXTRA OXIGENADA,16460,A,AVENIDA CALLE 43 SUR No. 78P - 17,"AVENIDA CALLE 43 SUR No. 78P - 17, Bogota  d.c., Colombia","(4.63303, -74.07094)",4.63303,-74.07094
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MILENIUM GAS KENNEDY,TEXACO,AVENIDA CALLE 43 SUR No. 78P - 17,GASOLINA CORRIENTE OXIGENADA,9120,A,AVENIDA CALLE 43 SUR No. 78P - 17,"AVENIDA CALLE 43 SUR No. 78P - 17, Bogota  d.c., Colombia","(4.63303, -74.07094)",4.63303,-74.07094
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MILENIUM GAS KENNEDY,TEXACO,AVENIDA CALLE 43 SUR No. 78P - 17,BIODIESEL EXTRA,8900,A,AVENIDA CALLE 43 SUR No. 78P - 17,"AVENIDA CALLE 43 SUR No. 78P - 17, Bogota  d.c., Colombia","(4.63303, -74.07094)",4.63303,-74.07094
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA,TEXACO,AVENIDA 68 No. 97-55,GASOLINA EXTRA OXIGENADA,16750,A,AVENIDA 68 No. 97-55,"AVENIDA 68 No. 97-55, Bogota  d.c., Colombia","(4.67252, -74.08264)",4.67252,-74.08264
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA,TEXACO,AVENIDA 68 No. 97-55,GASOLINA CORRIENTE OXIGENADA,9560,A,AVENIDA 68 No. 97-55,"AVENIDA 68 No. 97-55, Bogota  d.c., Colombia","(4.67252, -74.08264)",4.67252,-74.08264
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL LA FLORESTA,TEXACO,AVENIDA 68 No. 97-55,BIODIESEL EXTRA,9580,A,AVENIDA 68 No. 97-55,"AVENIDA 68 No. 97-55, Bogota  d.c., Colombia","(4.67252, -74.08264)",4.67252,-74.08264
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,LADRILLERA SANTAFE PLANTA USME,TEXACO,Km.7 Vía Usme No.63-10,BIODIESEL EXTRA,8122,A,Km.7 Vía Usme No.63-10,"Km.7 Vía Usme No.63-10, Bogota  d.c., Colombia","(4.49828, -74.10745)",4.49828,-74.10745
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,FLOTA LA MACARENA S A,MOBIL,Calle 17 No. 113 ? 26,BIODIESEL EXTRA,9152,A,Calle 17 No. 113 ? 26,"Calle 17 No. 113 ? 26, Bogota  d.c., Colombia","(4.68125, -74.15357)",4.68125,-74.15357
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,FLOTA LA MACARENA S A,MOBIL,Calle 17 No. 113 ? 26,GASOLINA CORRIENTE OXIGENADA,8979,A,Calle 17 No. 113 ? 26,"Calle 17 No. 113 ? 26, Bogota  d.c., Colombia","(4.68125, -74.15357)",4.68125,-74.15357
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SANTA LUCIA BTA,TERPEL,CARRERA 13F NO. 55A-59 SUR,GASOLINA CORRIENTE OXIGENADA,8987,A,CARRERA 13F NO. 55A-59 SUR,"CARRERA 13F NO. 55A-59 SUR, Bogota  d.c., Colombia","(4.56161, -74.12896)",4.56161,-74.12896
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO SANTA LUCIA BTA,TERPEL,CARRERA 13F NO. 55A-59 SUR,BIODIESEL EXTRA,8747,A,CARRERA 13F NO. 55A-59 SUR,"CARRERA 13F NO. 55A-59 SUR, Bogota  d.c., Colombia","(4.56161, -74.12896)",4.56161,-74.12896
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY CLUB DE BOGOTA,TEXACO,CLL 127 C N 15 - 02,GASOLINA CORRIENTE OXIGENADA,9190,A,CLL 127 C N 15 - 02,"CLL 127 C N 15 - 02, Bogota  d.c., Colombia","(4.70751, -74.05999)",4.70751,-74.05999
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO COUNTRY CLUB DE BOGOTA,TEXACO,CLL 127 C N 15 - 02,GASOLINA EXTRA OXIGENADA,15950,A,CLL 127 C N 15 - 02,"CLL 127 C N 15 - 02, Bogota  d.c., Colombia","(4.70751, -74.05999)",4.70751,-74.05999
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,BIOMAX INVERNIZA,BIOMAX,TRANSVERSAL 73A No. 82H-55,BIODIESEL EXTRA,8795,A,TRANSVERSAL 73A No. 82H-55,"TRANSVERSAL 73A No. 82H-55, Bogota  d.c., Colombia","(4.70462, -74.09015)",4.70462,-74.09015
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,BIOMAX INVERNIZA,BIOMAX,TRANSVERSAL 73A No. 82H-55,GASOLINA CORRIENTE OXIGENADA,9095,A,TRANSVERSAL 73A No. 82H-55,"TRANSVERSAL 73A No. 82H-55, Bogota  d.c., Colombia","(4.70462, -74.09015)",4.70462,-74.09015
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES VENECIA SAS No 1,MOBIL,AVENIDA CARRERA 68 No. 43-67 SUR,BIODIESEL EXTRA,8690,A,AVENIDA CARRERA 68 No. 43-67 SUR,"AVENIDA CARRERA 68 No. 43-67 SUR, Bogota  d.c., Colombia","(4.62269, -74.12516)",4.62269,-74.12516
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES VENECIA SAS No 1,MOBIL,AVENIDA CARRERA 68 No. 43-67 SUR,GASOLINA CORRIENTE OXIGENADA,8760,A,AVENIDA CARRERA 68 No. 43-67 SUR,"AVENIDA CARRERA 68 No. 43-67 SUR, Bogota  d.c., Colombia","(4.62269, -74.12516)",4.62269,-74.12516
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,BIODIESEL EXTRA,9080,A,CRA 10 No. 27-05 SUR,"CRA 10 No. 27-05 SUR, Bogota  d.c., Colombia","(4.57254, -74.10007)",4.57254,-74.10007
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,GASOLINA CORRIENTE OXIGENADA,9300,A,CRA 10 No. 27-05 SUR,"CRA 10 No. 27-05 SUR, Bogota  d.c., Colombia","(4.57254, -74.10007)",4.57254,-74.10007
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TOROGAS SOSIEGO,MOBIL,CRA 10 No. 27-05 SUR,GASOLINA EXTRA OXIGENADA,16200,A,CRA 10 No. 27-05 SUR,"CRA 10 No. 27-05 SUR, Bogota  d.c., Colombia","(4.57254, -74.10007)",4.57254,-74.10007
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AVENIDA CALLE 80 No 90A 17,GASOLINA EXTRA OXIGENADA,15500,A,AVENIDA CALLE 80 No 90A 17,"AVENIDA CALLE 80 No 90A 17, Bogota  d.c., Colombia","(4.70484, -74.10554)",4.70484,-74.10554
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AVENIDA CALLE 80 No 90A 17,GASOLINA CORRIENTE OXIGENADA,8947,A,AVENIDA CALLE 80 No 90A 17,"AVENIDA CALLE 80 No 90A 17, Bogota  d.c., Colombia","(4.70484, -74.10554)",4.70484,-74.10554
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS CONTINENTAL LTDA,MOBIL,AVENIDA CALLE 80 No 90A 17,BIODIESEL EXTRA,8765,A,AVENIDA CALLE 80 No 90A 17,"AVENIDA CALLE 80 No 90A 17, Bogota  d.c., Colombia","(4.70484, -74.10554)",4.70484,-74.10554
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS POLO NQS 80,MOBIL,Avenida Carrera 30 No. 80-55,GASOLINA EXTRA OXIGENADA,16299,A,Avenida Carrera 30 No. 80-55,"Avenida Carrera 30 No. 80-55, Bogota  d.c., Colombia","(4.67463, -74.06666)",4.67463,-74.06666
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS POLO NQS 80,MOBIL,Avenida Carrera 30 No. 80-55,GASOLINA CORRIENTE OXIGENADA,9099,A,Avenida Carrera 30 No. 80-55,"Avenida Carrera 30 No. 80-55, Bogota  d.c., Colombia","(4.67463, -74.06666)",4.67463,-74.06666
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS POLO NQS 80,MOBIL,Avenida Carrera 30 No. 80-55,BIODIESEL EXTRA,8799,A,Avenida Carrera 30 No. 80-55,"Avenida Carrera 30 No. 80-55, Bogota  d.c., Colombia","(4.67463, -74.06666)",4.67463,-74.06666
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO AMERICAS 2,TERPEL,CARRERA 54 No 5C - 91,BIODIESEL EXTRA,9335,A,CARRERA 54 No 5C - 91,"CARRERA 54 No 5C - 91, Bogota  d.c., Colombia","(4.62711, -74.11212)",4.62711,-74.11212
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACIÓN DE SERVICIO AMERICAS 2,TERPEL,CARRERA 54 No 5C - 91,GASOLINA CORRIENTE OXIGENADA,9537,A,CARRERA 54 No 5C - 91,"CARRERA 54 No 5C - 91, Bogota  d.c., Colombia","(4.62711, -74.11212)",4.62711,-74.11212
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,GASOLINA CORRIENTE OXIGENADA,9530,A,AvenidaCarrera 50 No. 19  32,"AvenidaCarrera 50 No. 19  32, Bogota  d.c., Colombia","(4.6124, -74.11579)",4.6124,-74.11579
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,BIODIESEL EXTRA,9340,A,AvenidaCarrera 50 No. 19  32,"AvenidaCarrera 50 No. 19  32, Bogota  d.c., Colombia","(4.6124, -74.11579)",4.6124,-74.11579
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS PUENTE ARANDA,PETROBRAS,AvenidaCarrera 50 No. 19  32,GASOLINA EXTRA OXIGENADA,17210,A,AvenidaCarrera 50 No. 19  32,"AvenidaCarrera 50 No. 19  32, Bogota  d.c., Colombia","(4.6124, -74.11579)",4.6124,-74.11579
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,BIODIESEL EXTRA,8780,A,CALLE 146 A No. 95B-67,"CALLE 146 A No. 95B-67, Bogota  d.c., Colombia","(4.74147, -74.08893)",4.74147,-74.08893
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO DISTRACOM SUBA LAUREL,PETROBRAS,CALLE 146 A No. 95B-67,GASOLINA CORRIENTE OXIGENADA,8880,A,CALLE 146 A No. 95B-67,"CALLE 146 A No. 95B-67, Bogota  d.c., Colombia","(4.74147, -74.08893)",4.74147,-74.08893
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,BIODIESEL EXTRA,9250,A,TRANSVERSAL 85 No.65-43,"TRANSVERSAL 85 No.65-43, Bogota  d.c., Colombia","(4.60815, -74.18844)",4.60815,-74.18844
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,GASOLINA EXTRA OXIGENADA,16400,A,TRANSVERSAL 85 No.65-43,"TRANSVERSAL 85 No.65-43, Bogota  d.c., Colombia","(4.60815, -74.18844)",4.60815,-74.18844
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS CIUDAD DE CALI,PETROBRAS,TRANSVERSAL 85 No.65-43,GASOLINA CORRIENTE OXIGENADA,9500,A,TRANSVERSAL 85 No.65-43,"TRANSVERSAL 85 No.65-43, Bogota  d.c., Colombia","(4.60815, -74.18844)",4.60815,-74.18844
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ PETROBRAS CALLE 45,PETROBRAS,CALLE 45 No. 16-30,BIODIESEL EXTRA,8799,A,CALLE 45 No. 16-30,"CALLE 45 No. 16-30, Bogota  d.c., Colombia","(4.63416, -74.07612)",4.63416,-74.07612
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ PETROBRAS CALLE 45,PETROBRAS,CALLE 45 No. 16-30,GASOLINA CORRIENTE OXIGENADA,8849,A,CALLE 45 No. 16-30,"CALLE 45 No. 16-30, Bogota  d.c., Colombia","(4.63416, -74.07612)",4.63416,-74.07612
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL PRADO,PETROBRAS,AVENIDA CARRERA 45 No. 127B-09,BIODIESEL EXTRA,9025,A,AVENIDA CARRERA 45 No. 127B-09,"AVENIDA CARRERA 45 No. 127B-09, Bogota  d.c., Colombia","(4.70897, -74.05396)",4.70897,-74.05396
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL PRADO,PETROBRAS,AVENIDA CARRERA 45 No. 127B-09,GASOLINA EXTRA OXIGENADA,16210,A,AVENIDA CARRERA 45 No. 127B-09,"AVENIDA CARRERA 45 No. 127B-09, Bogota  d.c., Colombia","(4.70897, -74.05396)",4.70897,-74.05396
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EL PRADO,PETROBRAS,AVENIDA CARRERA 45 No. 127B-09,GASOLINA CORRIENTE OXIGENADA,9245,A,AVENIDA CARRERA 45 No. 127B-09,"AVENIDA CARRERA 45 No. 127B-09, Bogota  d.c., Colombia","(4.70897, -74.05396)",4.70897,-74.05396
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,BIODIESEL EXTRA,9340,A,CARRERA 45 No. 104-40,"CARRERA 45 No. 104-40, Bogota  d.c., Colombia","(4.69258, -74.05724)",4.69258,-74.05724
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,GASOLINA CORRIENTE OXIGENADA,9630,A,CARRERA 45 No. 104-40,"CARRERA 45 No. 104-40, Bogota  d.c., Colombia","(4.69258, -74.05724)",4.69258,-74.05724
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION NAVARRA,PETROBRAS,CARRERA 45 No. 104-40,GASOLINA EXTRA OXIGENADA,16910,A,CARRERA 45 No. 104-40,"CARRERA 45 No. 104-40, Bogota  d.c., Colombia","(4.69258, -74.05724)",4.69258,-74.05724
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO NQS 8,PETROBRAS,CARRERA 30 No. 8-11,GASOLINA CORRIENTE OXIGENADA,8859,A,CARRERA 30 No. 8-11,"CARRERA 30 No. 8-11, Bogota  d.c., Colombia","(4.60899, -74.09637)",4.60899,-74.09637
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO NQS 8,PETROBRAS,CARRERA 30 No. 8-11,BIODIESEL EXTRA,8599,A,CARRERA 30 No. 8-11,"CARRERA 30 No. 8-11, Bogota  d.c., Colombia","(4.60899, -74.09637)",4.60899,-74.09637
