Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTO SERVICIO BRASILIA AV CIUDAD DE CALI,TEXACO,CALLE 87 BIS N. 85 - 70,BIODIESEL EXTRA,8800,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EGAS NORMANDIA,PETROBRAS,AVENIDA 72 No. 54A-24,BIODIESEL EXTRA,8685,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS EGAS NORMANDIA,PETROBRAS,AVENIDA 72 No. 54A-24,GASOLINA CORRIENTE OXIGENADA,8835,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CALLE 14 Y DISTRIBUIDORA DE COMBUSTIBLES,MOBIL,Calle 14 No.43-82,GASOLINA CORRIENTE OXIGENADA,9373,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CALLE 14 Y DISTRIBUIDORA DE COMBUSTIBLES,MOBIL,Calle 14 No.43-82,BIODIESEL EXTRA,9149,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO CALLE 14 Y DISTRIBUIDORA DE COMBUSTIBLES,MOBIL,Calle 14 No.43-82,GASOLINA EXTRA OXIGENADA,12000,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BRIO ALTAMAR,BIOMAX,TRANSVERSAL 86 No. 99-05 INTERIOR 1,GASOLINA CORRIENTE OXIGENADA,9479,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BRIO ALTAMAR,BIOMAX,TRANSVERSAL 86 No. 99-05 INTERIOR 1,BIODIESEL EXTRA,9219,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,BRIO GAS,BIOMAX,Calle 146 A  No 95 - 59,BIODIESEL EXTRA,9351,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,BRIO GAS,BIOMAX,Calle 146 A  No 95 - 59,GASOLINA CORRIENTE OXIGENADA,9247,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,BRIO GAS,BIOMAX,Calle 146 A  No 95 - 59,GASOLINA EXTRA OXIGENADA,11200,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BOSA EL RECREO,BIOMAX,CARRERA 91 No. 62A-01 SUR,BIODIESEL EXTRA,9123,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO BOSA EL RECREO,BIOMAX,CARRERA 91 No. 62A-01 SUR,GASOLINA CORRIENTE OXIGENADA,9320,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LA UNION ROMA,TERPEL,CARRERA 78 N BIS B No. 53-39 SUR,BIODIESEL EXTRA,8904,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LA UNION ROMA,TERPEL,CARRERA 78 N BIS B No. 53-39 SUR,GASOLINA CORRIENTE OXIGENADA,9048,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS MOBIL LA ESPAÑOLA,MOBIL,AVENIDA CALLE 80 No. 86-94,BIODIESEL EXTRA,9380,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS MOBIL LA ESPAÑOLA,MOBIL,AVENIDA CALLE 80 No. 86-94,GASOLINA EXTRA OXIGENADA,17130,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS MOBIL LA ESPAÑOLA,MOBIL,AVENIDA CALLE 80 No. 86-94,GASOLINA CORRIENTE OXIGENADA,9470,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EL PORTAL,PETROBRAS,CARRERA 72 No. 163-10,BIODIESEL EXTRA,8799,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EL PORTAL,PETROBRAS,CARRERA 72 No. 163-10,GASOLINA CORRIENTE OXIGENADA,9190,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EL PORTAL,PETROBRAS,CARRERA 72 No. 163-10,GASOLINA EXTRA OXIGENADA,16290,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,GASOLINA EXTRA OXIGENADA,15890,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,GASOLINA CORRIENTE OXIGENADA,9350,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BRIO BARRIO COLOMBIA,BIOMAX,CARRERA 24 No. 71A-68,BIODIESEL EXTRA,9360,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,GASOLINA EXTRA OXIGENADA,15790,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,GASOLINA CORRIENTE OXIGENADA,8890,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,GASOLINA EXTRA OXIGENADA,15390,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,BIODIESEL EXTRA,8730,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,GASOLINA CORRIENTE OXIGENADA,8890,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,REDH GALERIAS 53,BIOMAX,CARRERA 21 No 53-25 27,BIODIESEL EXTRA,8730,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,GASOLINA EXTRA OXIGENADA,16200,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,GASOLINA CORRIENTE OXIGENADA,8990,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AVENIDA 28,TERPEL,AVENIDA 28 No. 39B-67,BIODIESEL EXTRA,9170,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,GASOLINA CORRIENTE OXIGENADA,9369,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,BIODIESEL EXTRA,9152,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TEXACO SANTA MARIA DE LA BOYACA,TEXACO,CARRERA 17 No. 69B-69 SUR,GASOLINA EXTRA OXIGENADA,16390,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 Nº 39 - 45,GASOLINA EXTRA OXIGENADA,16290,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 Nº 39 - 45,BIODIESEL EXTRA,8680,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL JAVERIANA,TERPEL,CARRERA 7 Nº 39 - 45,GASOLINA CORRIENTE OXIGENADA,8780,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EXITO SUBA,MOBIL,AVENIDA CARRERA 104 No. 145 -15,BIODIESEL EXTRA,8990,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO EXITO SUBA,MOBIL,AVENIDA CARRERA 104 No. 145 -15,GASOLINA CORRIENTE OXIGENADA,9170,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MATATIGRES,TERPEL,DIAGONAL 39A SUR No. 39-50,GASOLINA CORRIENTE OXIGENADA,8680,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MATATIGRES,TERPEL,DIAGONAL 39A SUR No. 39-50,GASOLINA EXTRA OXIGENADA,16330,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO MATATIGRES,TERPEL,DIAGONAL 39A SUR No. 39-50,BIODIESEL EXTRA,8560,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,GASOLINA CORRIENTE OXIGENADA,8840,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,GASOLINA CORRIENTE OXIGENADA,8840,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,BIODIESEL EXTRA,8690,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,BIODIESEL EXTRA,8690,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,GASOLINA EXTRA OXIGENADA,16340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL LA 49 NORMANDIA,TERPEL,CARRERA 72 No.  49-38-48,GASOLINA EXTRA OXIGENADA,16340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LA CONEJERA,TERPEL,CARRERA 98A No. 140B-60,GASOLINA CORRIENTE OXIGENADA,8740,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LA CONEJERA,TERPEL,CARRERA 98A No. 140B-60,GASOLINA EXTRA OXIGENADA,16330,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LA CONEJERA,TERPEL,CARRERA 98A No. 140B-60,BIODIESEL EXTRA,8540,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,GASOLINA EXTRA OXIGENADA,15850,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,GASOLINA CORRIENTE OXIGENADA,8990,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL MOTOMART,TERPEL,AVENIDA CARRERA 45 No. 242-34,BIODIESEL EXTRA,8740,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL EL GANADERO,TERPEL,CALLE 71 BIS SUR No. 17-88,GASOLINA EXTRA OXIGENADA,16050,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL EL GANADERO,TERPEL,CALLE 71 BIS SUR No. 17-88,GASOLINA CORRIENTE OXIGENADA,8940,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL EL GANADERO,TERPEL,CALLE 71 BIS SUR No. 17-88,BIODIESEL EXTRA,8730,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL VILLA CLAUDIA,TERPEL,AVENIDA CARRERA 68 No. 14-21 SUR,BIODIESEL EXTRA,8690,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL VILLA CLAUDIA,TERPEL,AVENIDA CARRERA 68 No. 14-21 SUR,GASOLINA CORRIENTE OXIGENADA,8760,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL VILLA CLAUDIA,TERPEL,AVENIDA CARRERA 68 No. 14-21 SUR,GASOLINA EXTRA OXIGENADA,16330,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LAS VILLAS,TERPEL,CALLE 129 No. 57 B - 94,GASOLINA EXTRA OXIGENADA,16490,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LAS VILLAS,TERPEL,CALLE 129 No. 57 B - 94,GASOLINA CORRIENTE OXIGENADA,9390,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LAS VILLAS,TERPEL,CALLE 129 No. 57 B - 94,BIODIESEL EXTRA,9190,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL AVENIDA BOYACA,TERPEL,AVENIDA CARRERA 72 No. 77A-15,GASOLINA EXTRA OXIGENADA,16250,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL AVENIDA BOYACA,TERPEL,AVENIDA CARRERA 72 No. 77A-15,GASOLINA CORRIENTE OXIGENADA,9090,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL AVENIDA BOYACA,TERPEL,AVENIDA CARRERA 72 No. 77A-15,BIODIESEL EXTRA,8840,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,GASOLINA CORRIENTE OXIGENADA,8960,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,BIODIESEL EXTRA,8840,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL LA JUANA,TERPEL,AVENIDA CARRERA 7 No. 155-99,GASOLINA EXTRA OXIGENADA,16290,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CENTRO BOGOTA,TERPEL,CARRERA 13 No.  16A-11,GASOLINA EXTRA OXIGENADA,16300,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CENTRO BOGOTA,TERPEL,CARRERA 13 No.  16A-11,BIODIESEL EXTRA,8980,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS TERPEL CENTRO BOGOTA,TERPEL,CARRERA 13 No.  16A-11,GASOLINA CORRIENTE OXIGENADA,8820,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION SANTA MARTA DEL SUR,MOBIL,AVENIDA CARRERA 1 No. 69A-10 SUR,BIODIESEL EXTRA,8894,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION SANTA MARTA DEL SUR,MOBIL,AVENIDA CARRERA 1 No. 69A-10 SUR,GASOLINA CORRIENTE OXIGENADA,9116,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LURIGER GAITAN,ESSO,TRANSVERSAL 56A No. 78-70,GASOLINA CORRIENTE OXIGENADA,9372,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LURIGER GAITAN,ESSO,TRANSVERSAL 56A No. 78-70,BIODIESEL EXTRA,9152,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BIOMAX 7 DE AGOSTO,BIOMAX,AVENIDA CALLE 68 No. 19-84,BIODIESEL EXTRA,9165,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BIOMAX 7 DE AGOSTO,BIOMAX,AVENIDA CALLE 68 No. 19-84,GASOLINA CORRIENTE OXIGENADA,9105,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LA HERRADURA,TERPEL,TRANSVERSAL 6B ESTE 40A 35 SUR,GASOLINA CORRIENTE OXIGENADA,9189,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LA HERRADURA,TERPEL,TRANSVERSAL 6B ESTE 40A 35 SUR,BIODIESEL EXTRA,9019,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES Y LUBRICANTES EL PORTAL DE ALAMOS,TERPEL,Carrera 98 No.63-39,GASOLINA CORRIENTE OXIGENADA,9069,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES Y LUBRICANTES EL PORTAL DE ALAMOS,TERPEL,Carrera 98 No.63-39,GASOLINA EXTRA OXIGENADA,15829,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,COMBUSTIBLES Y LUBRICANTES EL PORTAL DE ALAMOS,TERPEL,Carrera 98 No.63-39,BIODIESEL EXTRA,8929,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL ESTRELLITA,TERPEL,CALLE 40 SUR 73 - 12,BIODIESEL EXTRA,9047,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO TERPEL ESTRELLITA,TERPEL,CALLE 40 SUR 73 - 12,GASOLINA CORRIENTE OXIGENADA,9397,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,GASOLINA EXTRA OXIGENADA,16495,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,GASOLINA CORRIENTE OXIGENADA,9372,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,TERPEL CALASANZ,TERPEL,AVENIDA CARRERA 45 No. 95-71,BIODIESEL EXTRA,9152,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO ERMITA CAPILLA,MOBIL,TRANSVERSAL 14 No. 45-25 SUR,GASOLINA CORRIENTE OXIGENADA,9370,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO ERMITA CAPILLA,MOBIL,TRANSVERSAL 14 No. 45-25 SUR,BIODIESEL EXTRA,9290,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA CORRIENTE OXIGENADA,9370,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA CORRIENTE OXIGENADA,9370,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA EXTRA OXIGENADA,17530,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,BIODIESEL EXTRA,9260,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,BIODIESEL EXTRA,9260,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO CIUDAD SALITRE,MOBIL,CALLE 22C No. 68D-20,GASOLINA EXTRA OXIGENADA,17130,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,BIODIESEL EXTRA,9290,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,GASOLINA EXTRA OXIGENADA,17130,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO COMUNEROS,MOBIL,AVENIDA CALLE 6 No. 19 - 11,GASOLINA CORRIENTE OXIGENADA,9530,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA EXTRA OXIGENADA,17130,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA CORRIENTE OXIGENADA,9330,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA CORRIENTE OXIGENADA,9290,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,BIODIESEL EXTRA,10710,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,BIODIESEL EXTRA,10690,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO AUTOMOTRIZ EDS ESSO LAS MARGARITAS,MOBIL,CALLE 145 No. 21-93,GASOLINA EXTRA OXIGENADA,17530,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,BIODIESEL EXTRA,9150,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,GASOLINA CORRIENTE OXIGENADA,9320,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION DE SERVICIO LAS VEGAS,PETROBRAS,AVENIDA CARRERA 45 No. 164-74,GASOLINA EXTRA OXIGENADA,16900,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,BIODIESEL EXTRA,9152,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,GASOLINA CORRIENTE OXIGENADA,9372,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS LA TEXANA,MOBIL,AUTOPISTA NORTE No. 192-18-30,GASOLINA EXTRA OXIGENADA,16699,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,BIODIESEL EXTRA,9340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,BIODIESEL EXTRA,9340,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA EXTRA OXIGENADA,16810,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA EXTRA OXIGENADA,17210,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA CORRIENTE OXIGENADA,9530,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO PTE ARANDA,MOBIL,AVENIDA CARRERA 50 No. 19-21,GASOLINA CORRIENTE OXIGENADA,9530,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,BIODIESEL EXTRA,8940,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,GASOLINA EXTRA OXIGENADA,16800,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AVENIDA 68,MOBIL,AVENIDA CARRERA 68 No. 20-55 SUR,GASOLINA CORRIENTE OXIGENADA,9490,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,GASOLINA EXTRA OXIGENADA,17130,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,GASOLINA CORRIENTE OXIGENADA,9330,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS ESSO AMERICANA,MOBIL,AVENIDA CALLE 13 No. 57-24,BIODIESEL EXTRA,9190,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS AL TRANSPORTE  - SERVITRANS,MOBIL,Calle 63 Sur No.80-22,BIODIESEL EXTRA,9099,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVICIOS AL TRANSPORTE  - SERVITRANS,MOBIL,Calle 63 Sur No.80-22,GASOLINA CORRIENTE OXIGENADA,9279,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,GASOLINA EXTRA OXIGENADA,9600,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,GASOLINA CORRIENTE OXIGENADA,9272,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,SERVIMOBIL TEUSAQUILLO,MOBIL,AVENIDA CALLE 34 No. 24 - 05,BIODIESEL EXTRA,9000,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,BIODIESEL EXTRA,8890,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,GASOLINA CORRIENTE OXIGENADA,9190,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,ESTACION BIOMAX SAN RAFAEL ARCANGEL,BIOMAX,CALLE 130 No. 45-34,GASOLINA EXTRA OXIGENADA,17150,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,BIODIESEL EXTRA,9147,A
2022,2,11,BOGOTA D.C.,11001,BOGOTA  D.C.,EDS BIOMAX TINTAL,BIOMAX,AVENIDA CALLE 54 SUR No 89A-55,GASOLINA CORRIENTE OXIGENADA,9475,A
